Step,Value
3245,0.124005176
3247,0.138266265
3248,0.125794783
3306,0.149489298
3377,0.141442224
3409,0.124224789
3450,0.142915562
3481,0.136782289
3601,0.116468996
3619,0.143149689
3621,0.14542754
3671,0.127917573
3727,0.136175647
3742,0.124906823
3794,0.119669899
3815,0.145757407
3820,0.128652349
3822,0.117348745
3865,0.127625257
3929,0.118435837
3957,0.111698195
3985,0.123357825
4037,0.121021427
4099,0.12777853
4110,0.111093879
4183,0.117729373
4197,0.134263173
4203,0.117705181
4228,0.161919683
4233,0.12566483
4264,0.128470913
4305,0.120876588
4318,0.125797689
4320,0.12991789
4401,0.113838211
4434,0.137327299
4493,0.121162958
4510,0.126014858
4531,0.131904274
4629,0.124177426
4665,0.125327989
4669,0.124898076
4677,0.13847591
4751,0.134025633
4789,0.134855241
4801,0.115657166
4803,0.124084763
4841,0.122338906
4853,0.121445291
4895,0.120666683
4963,0.127182841
4972,0.111924306
4975,0.147426665
5051,0.124782294
5053,0.120283812
5107,0.127266794
5135,0.121931396
5201,0.117149539
5240,0.134401962
5330,0.118363462
5346,0.129051134
5360,0.125960916
5421,0.116276026
5443,0.12056683
5516,0.126698554
5518,0.130178601
5550,0.126565248
5588,0.125965074
5661,0.113584958
5665,0.118840039
5680,0.12862514
5721,0.123647846
5724,0.126427874
5809,0.121598229
5826,0.128244221
5829,0.112369962
5863,0.117049716
5865,0.110119656
5872,0.120447949
5908,0.135645807
5929,0.123923555
5953,0.11810983
5964,0.109806933
5991,0.116884962
6011,0.115526512
6016,0.127835408
6122,0.114643171
6132,0.11872071
6182,0.123687841
6201,0.118057832
6214,0.136340111
6220,0.113551922
6233,0.120082304
6290,0.115209669
6313,0.117140234
6318,0.129772544
6342,0.115484834
6364,0.128943458
6377,0.121649191
6401,0.112805977
6497,0.130608335
6521,0.121612057
6575,0.137978196
6585,0.122267753
6604,0.114436954
6658,0.127010226
6697,0.124486424
6700,0.126471877
6712,0.119758293
6739,0.121134758
6743,0.115499012
6847,0.127425343
6855,0.128476426
6870,0.115242183
6967,0.119536527
6993,0.118413366
7015,0.109927393
7107,0.134669393
7115,0.114705078
7156,0.126912758
7217,0.120179161
7248,0.118201979
7312,0.116756685
7330,0.123967171
7340,0.113945358
7341,0.117696166
7360,0.111581221
7383,0.125859231
7402,0.112079635
7451,0.117797062
7461,0.117911167
7464,0.135780826
7479,0.127285898
7512,0.116133735
7610,0.115680411
7645,0.116687052
7688,0.113441646
7694,0.112882346
7761,0.11577177
7781,0.115830563
7789,0.120643027
7799,0.129464433
7834,0.109613508
7901,0.114311352
7933,0.117568634
7992,0.118791461
8027,0.127234012
8038,0.122878157
8050,0.131642476
8067,0.12184488
8181,0.124270484
8216,0.126122251
8222,0.119779453
8291,0.113236614
8335,0.116563462
8341,0.115819186
8364,0.11639487
8369,0.121605687
8378,0.140754968
8468,0.126552865
8471,0.121394277
8499,0.125004455
8509,0.110123686
8567,0.118166268
8602,0.12091966
8635,0.106248505
8636,0.116738863
8691,0.106832162
8696,0.126432806
8820,0.121969342
8823,0.112641662
8879,0.12506856
8886,0.108620591
8905,0.118012652
8908,0.12959443
8929,0.124424443
8936,0.120785996
8959,0.112132765
8976,0.118904665
8994,0.116081193
9000,0.118405223
9010,0.121432379
9056,0.136270195
9064,0.110522099
9227,0.142070949
9234,0.116140008
9261,0.126802489
9308,0.103453569
9317,0.116226263
9349,0.129698023
9370,0.123479545
9413,0.121044405
9416,0.124358252
9436,0.124685816
9443,0.116810627
9469,0.121566601
9539,0.111089438
9548,0.123216949
9555,0.116809912
9568,0.121633589
9590,0.110612102
9628,0.118794933
9658,0.132071808
9681,0.112514608
9699,0.115234286
9769,0.127861947
9841,0.111625433
9844,0.109813035
9884,0.113702536
9908,0.12222939
9973,0.118569195
10051,0.115421548
10056,0.120704547
10059,0.115747191
10085,0.116251342
10129,0.124656186
10145,0.118545048
10169,0.115641169
10186,0.116678223
10257,0.11929471
10277,0.114929266
10284,0.113463812
10397,0.123435743
10400,0.126689404
10421,0.122885853
10480,0.121445201
10490,0.117724806
10494,0.109686986
10523,0.111512303
10555,0.107475311
10556,0.106485359
10608,0.119301423
10625,0.11813961
10639,0.118094265
10655,0.124579698
10672,0.120953135
10712,0.11834912
10758,0.117995307
10759,0.117322125
10781,0.111421175
10788,0.115916118
10816,0.111290857
10826,0.118454173
10831,0.117237277
10842,0.118332729
10851,0.117177948
10865,0.120710306
10903,0.105511807
10906,0.117026806
10940,0.118132509
10944,0.108907163
10967,0.118607432
10973,0.110718891
10975,0.121853665
11015,0.12524578
11021,0.11570394
11034,0.118665755
11039,0.1283658
11103,0.115918756
11122,0.12108998
11131,0.113469824
11176,0.129179105
11199,0.11827381
11201,0.115371197
11202,0.115836196
11261,0.117146187
11273,0.118824929
11420,0.114629462
11473,0.115672342
11493,0.114111386
11524,0.112874024
11533,0.119406715
11550,0.112852946
11558,0.112769678
11567,0.113877535
11598,0.129274145
11637,0.110191509
11649,0.121331751
11672,0.114661306
11686,0.114313714
11688,0.119793445
11760,0.110971875
11874,0.125166833
11949,0.115038469
11970,0.12234582
11975,0.131963193
11989,0.123086058
12004,0.115985349
12011,0.113496356
12030,0.114160061
12042,0.113647155
12139,0.120609306
12165,0.119030982
12169,0.118444458
12185,0.111924939
12227,0.121833257
12291,0.119374923
12294,0.113159105
12310,0.120410308
12397,0.123555861
12406,0.116301425
12437,0.109720036
12459,0.107400537
12554,0.114520513
12626,0.109421089
12672,0.110071093
12700,0.119397298
12759,0.119223915
12775,0.139415905
12806,0.112992488
12835,0.108931899
12865,0.120868109
12878,0.126587495
12897,0.11546658
12940,0.122701444
12960,0.115691945
13018,0.110177085
13035,0.122207969
13062,0.111622766
13083,0.118096814
13095,0.109568536
13110,0.117729187
13114,0.110722512
13131,0.122442119
13167,0.120161436
13207,0.122520946
13208,0.11820247
13212,0.114880338
13240,0.106650114
13314,0.113040611
13350,0.114271767
13403,0.116404094
13407,0.115157068
13427,0.128473878
13476,0.111931108
13505,0.121260501
13547,0.116053239
13598,0.118073821
13613,0.122532517
13621,0.114110224
13627,0.12824893
13680,0.122189566
13683,0.107959285
13723,0.118101023
13748,0.10977231
13777,0.127078459
13811,0.117024347
13846,0.124759577
13869,0.123858675
13885,0.109660611
13938,0.121707514
13958,0.120553717
13961,0.117480882
13971,0.117200524
13977,0.125453427
13999,0.121328056
14081,0.125483766
14222,0.119328141
14228,0.119158886
14288,0.123065218
14289,0.123211972
14295,0.125983641
14304,0.114089042
14321,0.115318991
14333,0.112672739
14339,0.113125734
14398,0.119980469
14448,0.116031937
14495,0.121359751
14531,0.108349293
14555,0.114759229
14558,0.106365629
14633,0.11329215
14639,0.117242388
14669,0.121957444
14678,0.124689542
14682,0.106970012
14688,0.119649343
14747,0.124935374
14780,0.11880061
14781,0.12384332
14789,0.119192973
14793,0.116350472
14810,0.108944863
14874,0.117397152
14893,0.114436999
14926,0.114159688
14927,0.113023169
14951,0.114152983
15028,0.139956176
15091,0.106943943
15133,0.112879097
15137,0.109924823
15181,0.112128086
15200,0.120602101
15267,0.114169165
15325,0.119090162
15342,0.112890467
15348,0.124507055
15429,0.113596782
15457,0.126302496
15474,0.103493713
15476,0.125304937
15508,0.122074038
15539,0.123159871
15598,0.115896665
15741,0.113576159
15765,0.115927085
15774,0.112888783
15780,0.119314805
15826,0.126078933
15829,0.130467311
15848,0.121596307
15867,0.117774636
15980,0.116189152
15994,0.115304403
16057,0.124330267
16096,0.12152762
16117,0.116028696
16176,0.117599271
16189,0.119006515
16199,0.120130084
16203,0.114318192
16250,0.130471408
16322,0.116709769
16344,0.109633826
16361,0.11225275
16407,0.119974546
16441,0.111335345
16506,0.122336216
16560,0.115065321
16586,0.118901558
16591,0.113618337
16662,0.114843681
16666,0.123078518
16698,0.123589821
16747,0.124833167
16809,0.111425906
16810,0.106647298
16835,0.119942978
16844,0.115611739
16858,0.129070967
16900,0.125654265
16925,0.12175554
17067,0.115049668
17098,0.123590894
17132,0.116810128
17155,0.120002382
17193,0.113374107
17203,0.10952197
17240,0.121618435
17248,0.122021131
17262,0.11575561
17273,0.117128864
17291,0.114775628
17293,0.110838048
17316,0.118787996
17317,0.123683043
17318,0.115108803
17321,0.105642088
17340,0.119766742
17375,0.120616756
17392,0.11948286
17406,0.119554974
17427,0.120408133
17445,0.116261281
17455,0.123965777
17504,0.112048522
17544,0.119020402
17558,0.116690792
17564,0.112965181
17578,0.110212341
17587,0.12641269
17594,0.111354716
17595,0.12468724
17599,0.12130066
17624,0.118226625
17634,0.105789497
17654,0.117931321
17668,0.120042428
17704,0.111675911
17723,0.111965515
17772,0.115058757
17773,0.116703361
17805,0.119015999
17843,0.112520091
17954,0.112843513
17963,0.110605456
17979,0.119303092
17982,0.123842806
17991,0.112369396
18019,0.110137075
18053,0.113493867
18054,0.116871797
18066,0.123085648
18105,0.116295442
18130,0.118976861
18147,0.117457882
18191,0.115375198
18215,0.116419062
18237,0.119107246
18265,0.115672857
18319,0.108998567
18363,0.116122253
18452,0.114581279
18453,0.116949819
18540,0.121012837
18548,0.121296078
18593,0.119133756
18653,0.112208873
18714,0.11477685
18721,0.115561172
18750,0.117484413
18787,0.117982842
18804,0.115379527
18846,0.114041634
18894,0.108652033
18934,0.108038656
18959,0.111432225
18978,0.115689576
18983,0.110668793
19006,0.10568025
19028,0.129211649
19049,0.118632615
19096,0.120946348
19117,0.119411111
19154,0.116355926
19170,0.116227172
19228,0.125229761
19272,0.115627736
19276,0.119195998
19301,0.116291113
19486,0.108367391
19501,0.115398966
19504,0.112519197
19526,0.129386395
19532,0.120363578
19555,0.116291106
19580,0.119625255
19595,0.118829407
19635,0.115061231
19641,0.112746872
19655,0.11582081
19666,0.116742283
19675,0.116305962
19721,0.104881629
19728,0.126864716
19732,0.123672351
19738,0.12538673
19797,0.119179346
19824,0.110076323
19847,0.121842727
19917,0.116003826
19939,0.122150615
19972,0.105211414
19980,0.120344251
19989,0.117336661
19996,0.120571837
20036,0.109405428
20049,0.118567131
20054,0.121391162
20060,0.11057394
20063,0.11547403
20139,0.118979752
20140,0.121856466
20142,0.117998406
20184,0.114147708
20187,0.12241023
20218,0.117070772
20245,0.121122539
20248,0.123191677
20253,0.116460912
20309,0.111077443
20324,0.12056575
20333,0.107456222
20335,0.110461399
20374,0.109083749
20384,0.115620978
20398,0.113979496
20441,0.113507159
20463,0.124472857
20486,0.114061147
20527,0.121727951
20540,0.105219103
20541,0.11748179
20561,0.118076138
20563,0.118164837
20568,0.117068335
20579,0.117150337
20689,0.113863759
20690,0.112690106
20707,0.114649929
20711,0.113387384
20748,0.121298231
20779,0.117168359
20780,0.119550698
20783,0.116978109
20784,0.116712838
20823,0.112994723
20832,0.122177511
20856,0.116373472
20889,0.120438062
20913,0.126832321
20914,0.118021116
20950,0.129276976
20988,0.108227924
21028,0.116522282
21036,0.115242176
21037,0.121312365
21068,0.121472098
21077,0.124810219
21081,0.126255289
21145,0.120178081
21210,0.114910826
21233,0.110119484
21249,0.124825962
21317,0.113026097
21320,0.116162717
21325,0.119434252
21392,0.114449665
21410,0.115930609
21485,0.115599982
21524,0.113630183
21525,0.115033396
21601,0.111984357
21612,0.120258845
21682,0.114924714
21695,0.120632268
21724,0.116925895
21725,0.118564457
21766,0.111507393
21790,0.121098034
21796,0.108074382
21816,0.117688812
21822,0.112445913
21843,0.118566938
21849,0.120697722
21909,0.113734685
21968,0.112826712
22000,0.131906271
22007,0.1142985
22091,0.11705596
22221,0.115424402
22246,0.115305945
22259,0.114992239
22286,0.115254834
22293,0.113429032
22304,0.113705963
22309,0.11877501
22316,0.122013003
22317,0.122257799
22331,0.120802715
22359,0.108417906
22428,0.127953023
22431,0.115879975
22473,0.105770558
22508,0.108374961
22545,0.113884725
22636,0.112680405
22638,0.117049821
22652,0.116012916
22759,0.115233779
22766,0.121433832
22778,0.124735385
22827,0.120283999
22829,0.1169153
22840,0.11877422
22841,0.114235274
22846,0.107695892
22931,0.125461325
22934,0.116518892
22935,0.117780849
23081,0.120499693
23085,0.111750208
23086,0.115284264
23103,0.109572366
23118,0.122435242
23128,0.126079932
23139,0.113589957
23144,0.115307599
23149,0.113664851
23153,0.112706289
23159,0.119149819
23183,0.112776667
23193,0.116283238
23219,0.11521326
23221,0.120588675
23230,0.122346461
23264,0.119935475
23287,0.121606633
23321,0.120094895
23338,0.115959175
23362,0.118992202
23381,0.107342519
23395,0.120008469
23428,0.119352527
23541,0.116417579
23590,0.118820392
23651,0.11355599
23671,0.119217031
23682,0.116260298
23702,0.108471826
23762,0.113383166
23775,0.117659681
23812,0.11683701
23832,0.117662974
23843,0.109960325
23929,0.112998091
23939,0.121511668
24026,0.128458485
24080,0.118063636
24117,0.124399379
24119,0.11873123
24148,0.123296127
24187,0.125041097
24235,0.115297779
24283,0.114496075
24285,0.115803279
24293,0.116851255
24323,0.108685806
24346,0.118711568
24360,0.118305221
24417,0.112140924
24513,0.116661116
24558,0.114698537
24562,0.113946564
24622,0.120148107
24668,0.121192217
24698,0.123676099
24720,0.12651737
24728,0.131023929
24791,0.115685046
24850,0.123562686
24880,0.126104459
24896,0.125339642
24902,0.117020704
24935,0.114532515
24964,0.116306014
24978,0.127601817
25009,0.118322559
25048,0.114932895
25134,0.116153352
25207,0.123317651
25232,0.117969915
25245,0.114011563
25252,0.113265947
25254,0.11456871
25333,0.117758043
25392,0.113397874
25506,0.124412246
25521,0.120975874
25573,0.112234145
25600,0.108458944
25662,0.117361121
25687,0.121628918
25748,0.115718029
25776,0.127100229
25781,0.11783433
25813,0.113347784
25848,0.125445634
25864,0.116857268
25881,0.121834159
25922,0.117668152
25974,0.111568019
26016,0.125843272
26030,0.12121141
26046,0.121908382
26067,0.120665237
26076,0.113338441
26092,0.112881184
26095,0.122313142
26155,0.124831177
26156,0.116392471
26170,0.116223395
26280,0.121073291
26293,0.115275294
26304,0.115772672
26380,0.11501959
26394,0.115608789
26404,0.114271186
26410,0.115086123
26471,0.114924319
26513,0.116847768
26671,0.118343562
26709,0.116642356
26755,0.123370349
26757,0.108443372
26797,0.11805819
26798,0.109746136
26799,0.13383536
26815,0.121288605
26828,0.117504187
26830,0.116247401
26929,0.110800505
27068,0.117605828
27079,0.117162265
27143,0.116280414
27149,0.126117498
27155,0.114940561
27159,0.11232201
27160,0.117813632
27235,0.115652226
27275,0.124142453
27330,0.122091852
27439,0.11923109
27450,0.123577483
27458,0.124092527
27506,0.124697223
27530,0.116415665
27570,0.135500997
27573,0.120139167
27604,0.11127805
27614,0.107762277
27621,0.115202159
27635,0.11561349
27639,0.120267525
27696,0.117951952
27716,0.116017029
27719,0.12462613
27740,0.12355563
27826,0.124776691
27917,0.110507764
27919,0.114234447
27951,0.111137509
27969,0.116200224
27992,0.118178673
28106,0.1263071
28252,0.111983456
28278,0.120232053
28286,0.114626288
28322,0.109845899
28377,0.120044068
28439,0.112559207
28452,0.111799367
28461,0.11762815
28544,0.117790759
28573,0.116331406
28612,0.117309324
28677,0.124622598
28892,0.114113681
28971,0.116615437
28997,0.127280146
29019,0.118368223
29038,0.129605308
29058,0.11808949
29063,0.113363475
29079,0.120261177
29091,0.115179613
29107,0.116991423
29134,0.117914997
29202,0.112638339
29236,0.112168826
29251,0.119578637
29262,0.116513796
29264,0.111855134
29272,0.118867934
29277,0.126576543
29310,0.109487481
29367,0.123831168
29439,0.107619412
29472,0.118042178
29479,0.115500651
29488,0.119297966
29538,0.117467284
29541,0.116944492
29562,0.11980015
29574,0.113192752
29593,0.116962612
29612,0.114795871
29748,0.114624985
29829,0.123502508
29830,0.113298088
29834,0.115815617
29864,0.103275739
29878,0.123316266
29883,0.114827588
29896,0.124091953
29929,0.117538288
30000,0.125294864
